date,XLK,XLE,XLF,XLV,XLP,XLU,XLY,SPY,ret_XLK,ret_XLE,ret_XLF,ret_XLV,ret_XLP,ret_XLU,ret_XLY,ret_SPY,rf,excess_XLK,excess_XLE,excess_XLF,excess_XLV,excess_XLP,excess_XLU,excess_XLY,excess_SPY,VIX,DTB3,DFF,DGS10,CPIAUCSL,USREC,regime,vix_regime
2018-01-18,31.224910736083984,26.809404373168945,25.09032249450684,76.63742065429688,45.99580383300781,19.341785430908203,48.35368347167969,245.68955993652344,0.0017748483825976713,-0.008203964704867506,-0.0013627811287406644,0.00022710348225540855,-0.0029577553768405096,-0.006361649700253658,-0.0008592331337147208,-0.0016819050840402028,5.674603174603175e-05,0.0017181023508516396,-0.008260710736613537,-0.001419527160486696,0.00017035745050937682,-0.0030145014085865415,-0.0064183957319996895,-0.0009159791654607526,-0.0017386511157862345,12.22,1.43,1.42,2.62,248.859,0,normal,low
2018-01-19,31.284894943237305,26.77435302734375,25.269969940185547,76.92445373535156,46.50874328613281,19.28392219543457,48.77397155761719,246.8072967529297,0.0019191941140475066,-0.001308282678376127,0.007134518050537331,0.0037383421695551533,0.011090151270460868,-0.002996101939056306,0.008654398359703386,0.004539069520134831,5.634920634920634e-05,0.0018628449076983002,-0.0013646318847253334,0.007078168844188124,0.003681992963205947,0.011033802064111663,-0.003052451145405512,0.00859804915335418,0.004482720313785624,11.27,1.42,1.42,2.64,248.859,0,normal,low
2018-01-22,31.58942985534668,27.352746963500977,25.475276947021484,77.42893981933594,46.86138534545898,19.3109188079834,49.31438064575195,248.81407165527344,0.009687174998021408,0.021372508516111832,0.008091718521459068,0.006536790267323234,0.007553673562338936,0.0013989754200274263,0.01101893433592549,0.008098060321994005,5.674603174603175e-05,0.009630428966275377,0.0213157624843658,0.008034972489713037,0.006480044235577202,0.007496927530592904,0.0013422293882813946,0.010962188304179459,0.008041314290247974,11.03,1.43,1.42,2.66,248.859,0,normal,low
2018-01-23,31.727861404418945,27.31068229675293,25.50093650817871,77.05487823486328,46.709102630615234,19.49608039855957,49.73004913330078,249.34214782714844,0.004372637138609026,-0.0015390426696728632,0.0010067269255666922,-0.004842737837895683,-0.0032549333146669746,0.009542762877548405,0.008393625545541905,0.0021201235637642313,5.634920634920634e-05,0.004316287932259819,-0.0015953918760220696,0.0009503777192174859,-0.00489908704424489,-0.0033112825210161807,0.0094864136711992,0.0083372763391927,0.002063774357415025,11.1,1.42,1.42,2.63,248.859,0,normal,low
2018-01-24,31.48331642150879,27.2370662689209,25.67203140258789,77.28105926513672,46.80528259277344,19.37649917602539,49.94252014160156,249.2453155517578,-0.007737435414204796,-0.002699142474660743,0.006686949729147074,0.00293102430791059,0.002057009642788543,-0.00615249109027971,0.004263386239109046,-0.000388426439573486,5.595238095238095e-05,-0.007793387795157178,-0.002755094855613124,0.006630997348194692,0.0028750719269582093,0.0020010572618361622,-0.006208443471232092,0.004207433858156665,-0.0004443788205258669,11.47,1.41,1.42,2.65,248.859,0,normal,low
2018-01-25,31.42794609069824,27.023231506347656,25.620702743530277,77.94210815429688,46.82931518554688,19.677387237548828,49.85476303100586,249.35108947753903,-0.0017602681267789855,-0.007881853891534174,-0.0020014014478122455,0.008517451313101887,0.0005133272074937523,0.015409171417641865,-0.001758707861089004,0.0004242867630050995,5.555555555555555e-05,-0.0018158236823345411,-0.00793740944708973,-0.002056957003367801,0.008461895757546332,0.0004577716519381967,0.01535361586208631,-0.0018142634166445596,0.00036873120744954394,11.58,1.4,1.42,2.63,248.859,0,normal,low
2018-01-26,31.92629051208496,27.17046356201172,25.808897018432617,79.62078857421875,47.05373764038086,19.68896484375,50.34435272216797,252.23794555664065,0.01573232436128924,0.005433562620641652,0.007318552575381165,0.021308873775484294,0.0047809029542147385,0.0005881980891224714,0.009772413335112695,0.011510969154726602,5.515873015873015e-05,0.01567716563113051,0.005378403890482922,0.007263393845222435,0.021253715045325562,0.004725744224056009,0.0005330393589637412,0.009717254604953965,0.011455810424567872,11.08,1.39,1.42,2.66,248.859,0,normal,low
2018-01-29,31.635574340820312,26.76032257080078,25.70625114440918,79.40336608886719,46.86940002441406,19.43822860717773,50.20579528808594,250.56565856933597,-0.009147566678426866,-0.015210195428950968,-0.003985080642340488,-0.0027344603250929467,-0.003925291621172278,-0.01281664472929167,-0.0027559884201990847,-0.00665187417026214,5.674603174603175e-05,-0.009204312710172897,-0.015266941460696999,-0.00404182667408652,-0.0027912063568389786,-0.00398203765291831,-0.012873390761037702,-0.0028127344519451166,-0.006708620202008172,13.84,1.43,1.42,2.7,248.859,0,normal,low
2018-01-30,31.34950256347656,26.220495223999023,25.37262344360352,77.73332977294922,46.55683898925781,19.47294235229492,49.95638656616211,247.99546813964844,-0.009083857908499304,-0.020378923983864983,-0.013063421934421449,-0.021256641415138056,-0.006691101013805323,0.0017842564729195765,-0.004980107916616294,-0.01031052386974185,5.634920634920634e-05,-0.00914020711484851,-0.02043527319021419,-0.013119771140770654,-0.02131299062148726,-0.0067474502201545295,0.00172790726657037,-0.005036457122965501,-0.010366873076091056,14.79,1.42,1.42,2.73,248.859,0,normal,low
2018-01-31,31.584827423095703,26.23801612854004,25.44105339050293,76.62870788574219,46.340423583984375,19.68896484375,49.794715881347656,248.1187896728516,0.007478460688365107,0.0006679909414422092,0.002693368893184722,-0.014312336894071187,-0.004659250246672908,0.011032388256372094,-0.0032414845030639405,0.0004971497343646547,5.714285714285714e-05,0.00742131783122225,0.000610848084299352,0.002636226036041865,-0.014369479751214043,-0.004716393103815765,0.010975245399229238,-0.0032986273602067977,0.00044000687722179754,13.54,1.44,1.34,2.72,248.859,0,normal,low
2018-02-01,31.612510681152344,26.507936477661133,25.68058204650879,76.65481567382812,46.14007186889648,19.38035774230957,49.24048614501953,247.8370513916016,0.0008760894258434959,0.010234821516914128,0.009370999453323758,0.0003406470275750806,-0.004332849376508463,-0.015798252932112344,-0.011192697363592075,-0.0011361427297691407,5.793650793650794e-05,0.000818152917906988,0.010176885008977619,0.00931306294538725,0.00028271051963857266,-0.004390785884444971,-0.01585618944004885,-0.011250633871528583,-0.0011940792377056486,13.47,1.46,1.42,2.78,249.529,0,normal,low
2018-02-02,30.67580986022949,25.40022087097168,25.11598777770996,75.57626342773438,45.25846099853516,19.241491317749023,48.76935958862305,242.44171142578125,-0.030078558313581194,-0.04268630818291319,-0.022230537309273934,-0.01417017207805138,-0.019292174311344557,-0.007191112096516683,-0.009613935857744949,-0.022010163141493067,5.793650793650794e-05,-0.0301364948215177,-0.0427442446908497,-0.02228847381721044,-0.014228108585987888,-0.019350110819281063,-0.007249048604453191,-0.009671872365681457,-0.022068099649429573,17.31,1.46,1.42,2.84,249.529,0,normal,medium
2018-02-05,29.393037796020508,24.33458137512207,23.84992218017578,72.22756958007812,43.61547470092773,18.9251708984375,47.12508010864258,232.3021240234375,-0.04271655491830684,-0.042859429140626126,-0.051723652174807455,-0.045320434908982854,-0.03697762434231011,-0.016576123967962708,-0.03429689269442271,-0.04272253304609652,5.9126984126984124e-05,-0.04277568190243382,-0.04291855612475311,-0.051782779158934436,-0.045379561893109835,-0.03703675132643709,-0.016635250952089693,-0.03435601967854969,-0.0427816600302235,37.32,1.49,1.42,2.77,249.529,0,normal,extreme
2018-02-06,30.23745346069336,24.527374267578125,24.28620147705078,73.02776336669922,44.09635162353516,18.64357185363769,48.33057403564453,236.87901306152344,0.028323500167848348,0.007891370306956524,0.01812739417015541,0.011017865784650915,0.010965037688011492,-0.014991415633941685,0.025259017520256055,0.019510734193140422,5.9523809523809524e-05,0.02826397635832454,0.007831846497432715,0.0180678703606316,0.010958341975127106,0.010905513878487682,-0.015050939443465495,0.025199493710732247,0.019451210383616614,29.98,1.5,1.42,2.79,249.529,0,normal,high
2018-02-07,29.849853515625,24.117244720458984,24.30331039428711,72.94078826904297,43.90400314331055,18.55484390258789,48.18278121948242,235.5940093994141,-0.012901404332159139,-0.016862677680006932,0.0007042226721147848,-0.0011916965260629908,-0.004371545706962188,-0.004770532159411811,-0.00306264208291962,-0.005439492920947586,6.071428571428572e-05,-0.012962118617873424,-0.016923391965721218,0.0006435083864004992,-0.0012524108117772765,-0.004432259992676473,-0.0048312464451260966,-0.003123356368633906,-0.005500207206661872,27.73,1.53,1.42,2.84,249.529,0,normal,high
